LIBGEO,AN,TYPE_LOG,NOMBRE
Saint-Just,2019,Logements vacants,59.0851857625357
Saint-Martin-de-l'Arçon,2019,Logements vacants,15.3089180877831
Saint-Martin-de-Londres,2019,Logements vacants,93.050907858558
Saint-Mathieu-de-Tréviers,2019,Logements vacants,91.0
Saint-Maurice-Navacelles,2019,Logements vacants,19.0
Saint-Michel,2019,Logements vacants,6.0
Saint-Nazaire-de-Ladarez,2019,Logements vacants,114.0
Saint-Nazaire-de-Pézan,2019,Logements vacants,26.3822115384615
Saint-Pargoire,2019,Logements vacants,159.658763759526
Saint-Paul-et-Valmalle,2019,Logements vacants,30.2088749439713
Saint-Pierre-de-la-Fage,2019,Logements vacants,17.8085106382979
Saint-Pons-de-Thomières,2019,Logements vacants,396.296767355591
Saint-Pons-de-Mauchiens,2019,Logements vacants,25.0
Saint-Privat,2019,Logements vacants,12.432537080406
Saint-Saturnin-de-Lucian,2019,Logements vacants,31.1648936170213
Saint-Sériès,2019,Logements vacants,25.3529411764706
Saint-Thibéry,2019,Logements vacants,230.628041846103
Saint-Vincent-de-Barbeyrargues,2019,Logements vacants,13.0
Saint-Vincent-d'Olargues,2019,Logements vacants,26.0586319218241
Salasc,2019,Logements vacants,22.412171267116
La Salvetat-sur-Agout,2019,Logements vacants,61.1925532678097
Saturargues,2019,Logements vacants,29.8829039812645
Saussan,2019,Logements vacants,13.2944453907322
Saussines,2019,Logements vacants,22.5314641004317
Sauteyrargues,2019,Logements vacants,7.42658730158733
Sauvian,2019,Logements vacants,134.0
Sérignan,2019,Logements vacants,447.782410475447
Servian,2019,Logements vacants,229.25134511914
Sète,2019,Logements vacants,2607.39642666291
Siran,2019,Logements vacants,51.6526508226693
Sorbs,2019,Logements vacants,10.2196382428941
Soubès,2019,Logements vacants,25.2743075051469
Le Soulié,2019,Logements vacants,21.2401739205304
Soumont,2019,Logements vacants,8.15384615384615
Sussargues,2019,Logements vacants,47.0
Taussac-la-Billière,2019,Logements vacants,17.0
Teyran,2019,Logements vacants,67.1735272626049
Thézan-lès-Béziers,2019,Logements vacants,87.0
Tourbes,2019,Logements vacants,99.3944751381216
La Tour-sur-Orb,2019,Logements vacants,59.7098683636524
Tressan,2019,Logements vacants,40.2207792207792
Le Triadou,2019,Logements vacants,12.7008797653959
Usclas-d'Hérault,2019,Logements vacants,6.1445054945055
Usclas-du-Bosc,2019,Logements vacants,15.0
La Vacquerie-et-Saint-Martin-de-Castries,2019,Logements vacants,15.0828729281768
Vacquières,2019,Logements vacants,21.2054794520547
Vailhan,2019,Logements vacants,6.11111111111111
Vailhauquès,2019,Logements vacants,40.0779861796645
Valergues,2019,Logements vacants,23.1890944683002
Valflaunès,2019,Logements vacants,25.3287764866712
Valmascle,2019,Logements vacants,2.16666666666667
Valras-Plage,2019,Logements vacants,14.0184981281656
Valros,2019,Logements vacants,80.443951165372
Vélieux,2019,Logements vacants,0.0
Vendargues,2019,Logements vacants,182.556208924248
Vendémian,2019,Logements vacants,45.8638262322473
Vendres,2019,Logements vacants,19.0801687763713
Verreries-de-Moussans,2019,Logements vacants,13.0
Vias,2019,Logements vacants,355.839734366857
Vic-la-Gardiole,2019,Logements vacants,129.965764077271
Vieussan,2019,Logements vacants,57.0
Villemagne-l'Argentière,2019,Logements vacants,19.1371841155235
Villeneuve-lès-Béziers,2019,Logements vacants,250.0
Villeneuve-lès-Maguelone,2019,Logements vacants,180.0
Villeneuvette,2019,Logements vacants,3.0
Villespassans,2019,Logements vacants,10.5223880597015
Villetelle,2019,Logements vacants,19.9490039608575
Villeveyrac,2019,Logements vacants,166.340163934427
Viols-en-Laval,2019,Logements vacants,6.0
Viols-le-Fort,2019,Logements vacants,36.6185567010308
La Grande-Motte,2019,Logements vacants,279.268588908857
Aigaliers,2018,Logements vacants,22.0
Aigremont,2018,Logements vacants,7.6864189301783
Aigues-Mortes,2018,Logements vacants,308.219632870795
Aigues-Vives,2018,Logements vacants,119.091797890359
Aiguèze,2018,Logements vacants,21.1029411764705
Aimargues,2018,Logements vacants,226.21637663564
Alès,2018,Logements vacants,2713.8255920089
Allègre-les-Fumades,2018,Logements vacants,72.3666574356132
Alzon,2018,Logements vacants,31.0
Anduze,2018,Logements vacants,360.799936268463
Les Angles,2018,Logements vacants,414.0
Aramon,2018,Logements vacants,196.390209125475
Argilliers,2018,Logements vacants,9.55937500000002
Arpaillargues-et-Aureillac,2018,Logements vacants,34.1131447587354
Arphy,2018,Logements vacants,23.9520398210742
Arre,2018,Logements vacants,38.6816326530612
Arrigas,2018,Logements vacants,6.98979090375866
Aspères,2018,Logements vacants,8.0
Aubais,2018,Logements vacants,117.0
Aubord,2018,Logements vacants,43.0
Aubussargues,2018,Logements vacants,13.0
Aujac,2018,Logements vacants,8.08205128205128
Aujargues,2018,Logements vacants,18.531265597148
Aulas,2018,Logements vacants,12.0700070654734
Aumessas,2018,Logements vacants,10.0
Avèze,2018,Logements vacants,77.89252948886
Bagard,2018,Logements vacants,66.0865142126418
Bagnols-sur-Cèze,2018,Logements vacants,1406.63802975835
Barjac,2018,Logements vacants,113.873166522865
Baron,2018,Logements vacants,10.2061855670103
La Bastide-d'Engras,2018,Logements vacants,21.2818791946309
Beaucaire,2018,Logements vacants,880.975591812769
Beauvoisin,2018,Logements vacants,171.084239130435
Bellegarde,2018,Logements vacants,273.711038961039
Belvézet,2018,Logements vacants,21.1101334951456
Bernis,2018,Logements vacants,94.2493368700266
Bessèges,2018,Logements vacants,617.248479935145
Bez-et-Esparon,2018,Logements vacants,24.0
Bezouce,2018,Logements vacants,63.8273921200751
Blandas,2018,Logements vacants,13.0
Blauzac,2018,Logements vacants,34.3005952380952
Boisset-et-Gaujac,2018,Logements vacants,57.6295200372787
Boissières,2018,Logements vacants,17.9094650205761
Bonnevaux,2018,Logements vacants,2.07407407407408
Bordezac,2018,Logements vacants,9.83226424832264
Boucoiran-et-Nozières,2018,Logements vacants,49.0
Bouillargues,2018,Logements vacants,142.056431966726
Bouquet,2018,Logements vacants,9.55862068965516
Bourdic,2018,Logements vacants,20.5555555555556
Bragassargues,2018,Logements vacants,2.89311594202899
Branoux-les-Taillades,2018,Logements vacants,78.0919811320756
Bréau-Mars,2018,Logements vacants,27.1114797497951
Brignon,2018,Logements vacants,47.3294392523363
Brouzet-lès-Quissac,2018,Logements vacants,8.19612903225808
Brouzet-lès-Alès,2018,Logements vacants,33.2375828460038
La Bruguière,2018,Logements vacants,0.0
Cabrières,2018,Logements vacants,33.5458015267175
La Cadière-et-Cambo,2018,Logements vacants,6.04109589041094
Le Cailar,2018,Logements vacants,87.0496338486574
Caissargues,2018,Logements vacants,99.4984840654608
La Calmette,2018,Logements vacants,85.6756527549342
Calvisson,2018,Logements vacants,214.264657713725
Campestre-et-Luc,2018,Logements vacants,3.21666666666666
Canaules-et-Argentières,2018,Logements vacants,13.5777777777777
Cannes-et-Clairan,2018,Logements vacants,22.6567164179105
La Capelle-et-Masmolène,2018,Logements vacants,19.9239192263936
Cardet,2018,Logements vacants,49.0
Carnas,2018,Logements vacants,32.515557583015
Carsan,2018,Logements vacants,14.6333333333334
Cassagnoles,2018,Logements vacants,25.78125
Castelnau-Valence,2018,Logements vacants,16.5736677115987
Castillon-du-Gard,2018,Logements vacants,57.3613148479428
Causse-Bégon,2018,Logements vacants,0.0
Caveirac,2018,Logements vacants,121.922958943944
Cavillargues,2018,Logements vacants,65.0
Cendras,2018,Logements vacants,133.820918540452
Chambon,2018,Logements vacants,10.1261829652997
Chamborigaud,2018,Logements vacants,144.782282282282
Chusclan,2018,Logements vacants,42.328125
Clarensac,2018,Logements vacants,104.679794637764
Codognan,2018,Logements vacants,78.882342944542
Codolet,2018,Logements vacants,38.9194791666667
Collias,2018,Logements vacants,79.0
Collorgues,2018,Logements vacants,20.0
Colognac,2018,Logements vacants,15.0681818181818
Combas,2018,Logements vacants,27.834808259587
Comps,2018,Logements vacants,53.290837869905
Concoules,2018,Logements vacants,44.0
Congénies,2018,Logements vacants,69.3165018584754
Connaux,2018,Logements vacants,78.0815050521964
Conqueyrac,2018,Logements vacants,3.0
Corbès,2018,Logements vacants,12.0
Corconne,2018,Logements vacants,16.2993443754314
Cornillon,2018,Logements vacants,54.8074766355142
Courry,2018,Logements vacants,19.2375
Crespian,2018,Logements vacants,12.0
Cros,2018,Logements vacants,27.0
Cruviers-Lascours,2018,Logements vacants,14.1729151724588
Deaux,2018,Logements vacants,7.04827586206898
Dions,2018,Logements vacants,19.9535864978903
Domazan,2018,Logements vacants,62.4068979781788
Domessargues,2018,Logements vacants,10.0977324263039
Dourbies,2018,Logements vacants,22.0
Durfort-et-Saint-Martin-de-Sossenac,2018,Logements vacants,51.7058572404371
Estézargues,2018,Logements vacants,19.2126865671643
L'Estréchure,2018,Logements vacants,10.0456621004566
Euzet,2018,Logements vacants,16.0
Flaux,2018,Logements vacants,13.1125541125541
Foissac,2018,Logements vacants,24.2548309178744
Fons,2018,Logements vacants,36.288
Fons-sur-Lussan,2018,Logements vacants,15.4930606281957
Fontanès,2018,Logements vacants,30.7645373134328
Fontarèches,2018,Logements vacants,11.9805238764776
Fournès,2018,Logements vacants,57.9350675539423
Fourques,2018,Logements vacants,113.081852028917
Fressac,2018,Logements vacants,13.0
Gagnières,2018,Logements vacants,89.0
Gailhan,2018,Logements vacants,15.0554385964912
Gajan,2018,Logements vacants,31.6135384615385
Gallargues-le-Montueux,2018,Logements vacants,176.245980008692
Le Garn,2018,Logements vacants,15.3389830508475
Garons,2018,Logements vacants,79.0
Garrigues-Sainte-Eulalie,2018,Logements vacants,7.05198019801982
Gaujac,2018,Logements vacants,26.7413994256312
Générac,2018,Logements vacants,139.109272112476
Générargues,2018,Logements vacants,44.0
Génolhac,2018,Logements vacants,136.045353982301
Goudargues,2018,Logements vacants,91.7872159962464
La Grand-Combe,2018,Logements vacants,644.592819883397
Le Grau-du-Roi,2018,Logements vacants,92.043312647122
Issirac,2018,Logements vacants,8.97860304968027
Jonquières-Saint-Vincent,2018,Logements vacants,144.006927585193
Junas,2018,Logements vacants,37.0
Lamelouze,2018,Logements vacants,4.0
Langlade,2018,Logements vacants,45.0
Lanuéjols,2018,Logements vacants,52.5110565110565
Lasalle,2018,Logements vacants,65.0648055832502
Laudun-l'Ardoise,2018,Logements vacants,284.516378358485
Laval-Pradel,2018,Logements vacants,65.5516913799514
Laval-Saint-Roman,2018,Logements vacants,5.0
Lecques,2018,Logements vacants,11.7279411764706
Lédenon,2018,Logements vacants,32.5889255592225
Lédignan,2018,Logements vacants,75.3885775862069
Lézan,2018,Logements vacants,82.3059701492536
Liouc,2018,Logements vacants,9.06954887218041
Lirac,2018,Logements vacants,37.0
Logrian-Florian,2018,Logements vacants,14.0196078431373
Lussan,2018,Logements vacants,20.0428265524626
Les Mages,2018,Logements vacants,106.256076109777
Malons-et-Elze,2018,Logements vacants,5.0
Mandagout,2018,Logements vacants,25.383631713555
Manduel,2018,Logements vacants,163.0
Marguerittes,2018,Logements vacants,235.310934787999
Martignargues,2018,Logements vacants,5.0
Le Martinet,2018,Logements vacants,76.875605815832
Maruéjols-lès-Gardon,2018,Logements vacants,19.3066406249999
Massanes,2018,Logements vacants,19.0
Massillargues-Attuech,2018,Logements vacants,32.8533824690708
Mauressargues,2018,Logements vacants,6.93538461538462
Méjannes-le-Clap,2018,Logements vacants,40.5648267008984
Méjannes-lès-Alès,2018,Logements vacants,23.2529583916529
Meynes,2018,Logements vacants,75.6039357152992
Meyrannes,2018,Logements vacants,58.2929642445214
Mialet,2018,Logements vacants,42.3494176372714
Milhaud,2018,Logements vacants,250.540716612377
Molières-Cavaillac,2018,Logements vacants,45.4081616544321
Molières-sur-Cèze,2018,Logements vacants,314.0
Monoblet,2018,Logements vacants,10.0
Mons,2018,Logements vacants,70.0
Montaren-et-Saint-Médiers,2018,Logements vacants,67.1378538995726
Montclus,2018,Logements vacants,9.82575757575756
Montdardier,2018,Logements vacants,23.0
Monteils,2018,Logements vacants,18.1192052980132
Montfaucon,2018,Logements vacants,44.1819803746657
Montfrin,2018,Logements vacants,157.341551362683
Montignargues,2018,Logements vacants,7.02834008097165
Montmirat,2018,Logements vacants,8.0
Montpezat,2018,Logements vacants,62.0
Moulézan,2018,Logements vacants,30.8910891089109
Moussac,2018,Logements vacants,110.0
Mus,2018,Logements vacants,44.5111821086262
Nages-et-Solorgues,2018,Logements vacants,27.0
Navacelles,2018,Logements vacants,22.0973261656302
Ners,2018,Logements vacants,46.6715328467155
Nîmes,2018,Logements vacants,6239.39506156136
Orsan,2018,Logements vacants,36.4602204952106
Orthoux-Sérignac-Quilhan,2018,Logements vacants,9.58169934640521
Parignargues,2018,Logements vacants,20.1470588235294
Peyremale,2018,Logements vacants,20.1481481481482
Peyrolles,2018,Logements vacants,7.0
Le Pin,2018,Logements vacants,12.3257418909593
Les Plans,2018,Logements vacants,11.4414565826331
Les Plantiers,2018,Logements vacants,19.1305841924399
Pommiers,2018,Logements vacants,2.87878787878788
Pompignan,2018,Logements vacants,61.8779527559055
Ponteils-et-Brésis,2018,Logements vacants,1.00560224089636
Pont-Saint-Esprit,2018,Logements vacants,712.26301572957
Portes,2018,Logements vacants,35.2727272727273
Potelières,2018,Logements vacants,20.0393162393162
Pougnadoresse,2018,Logements vacants,5.0344827586207
Poulx,2018,Logements vacants,63.1467175329836
Pouzilhac,2018,Logements vacants,29.9560439560439
Puechredon,2018,Logements vacants,1.0
Pujaut,2018,Logements vacants,133.173224099676
Quissac,2018,Logements vacants,200.0
Redessan,2018,Logements vacants,82.6833333333331
Remoulins,2018,Logements vacants,156.0
Revens,2018,Logements vacants,0.0
Ribaute-les-Tavernes,2018,Logements vacants,82.5086799960767
Rivières,2018,Logements vacants,17.2379667116509
Robiac-Rochessadoule,2018,Logements vacants,64.8091042584435
Rochefort-du-Gard,2018,Logements vacants,195.834814587802
Rochegude,2018,Logements vacants,5.13513513513515
Rogues,2018,Logements vacants,1.0
Roquedur,2018,Logements vacants,2.01493428912784
Roquemaure,2018,Logements vacants,373.348927189588
La Roque-sur-Cèze,2018,Logements vacants,12.407189734548
Rousson,2018,Logements vacants,184.640322514631
La Rouvière,2018,Logements vacants,27.8626198083068
Sabran,2018,Logements vacants,79.3380257510729
Saint-Alexandre,2018,Logements vacants,40.8919382504288
Saint-Ambroix,2018,Logements vacants,458.012102428917
Sainte-Anastasie,2018,Logements vacants,83.544674556213
Saint-André-de-Majencoules,2018,Logements vacants,67.504843418259
Saint-André-de-Roquepertuis,2018,Logements vacants,11.0
Saint-André-de-Valborgne,2018,Logements vacants,94.0
Saint-André-d'Olérargues,2018,Logements vacants,9.11020408163262
Saint-Bauzély,2018,Logements vacants,22.2614601018676
Saint-Bénézet,2018,Logements vacants,8.71834625323
Saint-Bonnet-du-Gard,2018,Logements vacants,39.6578313253013
Saint-Bonnet-de-Salendrinque,2018,Logements vacants,0.0
Saint-Brès,2018,Logements vacants,32.0666666666666
Saint-Bresson,2018,Logements vacants,11.2380952380952
Sainte-Cécile-d'Andorge,2018,Logements vacants,44.33
Saint-Césaire-de-Gauzignan,2018,Logements vacants,14.1379310344828
Saint-Chaptes,2018,Logements vacants,36.5354691075515
Saint-Christol-de-Rodières,2018,Logements vacants,10.0
Saint-Christol-lez-Alès,2018,Logements vacants,206.39328824376
Saint-Clément,2018,Logements vacants,15.7269076305221
Saint-Côme-et-Maruéjols,2018,Logements vacants,14.0
Sainte-Croix-de-Caderle,2018,Logements vacants,1.0
Saint-Denis,2018,Logements vacants,23.2744839701361
Saint-Dézéry,2018,Logements vacants,12.287081339713
Saint-Dionisy,2018,Logements vacants,21.0
Saint-Étienne-de-l'Olm,2018,Logements vacants,3.09782608695651
Saint-Étienne-des-Sorts,2018,Logements vacants,47.261465157832
Saint-Félix-de-Pallières,2018,Logements vacants,17.8961447678993
Saint-Florent-sur-Auzonnet,2018,Logements vacants,155.559566787004
Saint-Geniès-de-Comolas,2018,Logements vacants,71.1179078014184
Saint-Geniès-de-Malgoirès,2018,Logements vacants,172.841569767442
Saint-Gervais,2018,Logements vacants,63.0377596583188
Saint-Gervasy,2018,Logements vacants,31.2372727272726
Saint-Gilles,2018,Logements vacants,862.492764887435
Saint-Hilaire-de-Brethmas,2018,Logements vacants,222.098071680969
Saint-Hilaire-d'Ozilhan,2018,Logements vacants,21.6305913308407
Saint-Hippolyte-de-Caton,2018,Logements vacants,9.45378151260507
Saint-Hippolyte-de-Montaigu,2018,Logements vacants,8.99913156752063
Saint-Hippolyte-du-Fort,2018,Logements vacants,369.197228567078
Saint-Jean-de-Ceyrargues,2018,Logements vacants,16.0
Saint-Jean-de-Crieulon,2018,Logements vacants,6.0
Saint-Jean-de-Maruéjols-et-Avéjan,2018,Logements vacants,115.100458015267
Saint-Jean-de-Serres,2018,Logements vacants,22.1543859649123
Saint-Jean-de-Valériscle,2018,Logements vacants,64.5098039215686
Saint-Jean-du-Gard,2018,Logements vacants,349.756688541141
Saint-Jean-du-Pin,2018,Logements vacants,48.0
Saint-Julien-de-Cassagnas,2018,Logements vacants,23.0
Saint-Julien-de-la-Nef,2018,Logements vacants,1.02564102564103
Saint-Julien-de-Peyrolas,2018,Logements vacants,60.2010178117047
Saint-Julien-les-Rosiers,2018,Logements vacants,109.0
Saint-Just-et-Vacquières,2018,Logements vacants,7.18026418026418
