AN,LIBGEO,STATUT,NOMBRE
2022,Tornac,Locataire du parc privé (locataire hors logement HLM loué vide),88.3504882731765
2022,Tresques,Locataire du parc privé (locataire hors logement HLM loué vide),161.0
2022,Trèves,Locataire du parc privé (locataire hors logement HLM loué vide),12.424778761062
2022,Uchaud,Locataire du parc privé (locataire hors logement HLM loué vide),497.19357353261296
2022,Uzès,Locataire du parc privé (locataire hors logement HLM loué vide),1571.328077207519
2022,Vabres,Locataire du parc privé (locataire hors logement HLM loué vide),8.11594202898552
2022,Vallabrègues,Locataire du parc privé (locataire hors logement HLM loué vide),185.630528845384
2022,Vallabrix,Locataire du parc privé (locataire hors logement HLM loué vide),47.6042475966776
2022,Vallérargues,Locataire du parc privé (locataire hors logement HLM loué vide),6.0
2022,Val-d'Aigoual,Locataire du parc privé (locataire hors logement HLM loué vide),140.0
2022,Valliguières,Locataire du parc privé (locataire hors logement HLM loué vide),59.0
2022,Vauvert,Locataire du parc privé (locataire hors logement HLM loué vide),1233.896031447836
2022,Vénéjan,Locataire du parc privé (locataire hors logement HLM loué vide),79.5431585132991
2022,Verfeuil,Locataire du parc privé (locataire hors logement HLM loué vide),34.91711421172632
2022,Vergèze,Locataire du parc privé (locataire hors logement HLM loué vide),623.0
2022,La Vernarède,Locataire du parc privé (locataire hors logement HLM loué vide),31.0592793795975
2022,Vers-Pont-du-Gard,Locataire du parc privé (locataire hors logement HLM loué vide),165.955874599093
2022,Vestric-et-Candiac,Locataire du parc privé (locataire hors logement HLM loué vide),102.7260758672999
2022,Vézénobres,Locataire du parc privé (locataire hors logement HLM loué vide),201.192180434029
2022,Vic-le-Fesq,Locataire du parc privé (locataire hors logement HLM loué vide),66.9443148047553
2022,Le Vigan,Locataire du parc privé (locataire hors logement HLM loué vide),614.116620943111
2022,Villeneuve-lès-Avignon,Locataire du parc privé (locataire hors logement HLM loué vide),1604.3524432217318
2022,Villevieille,Locataire du parc privé (locataire hors logement HLM loué vide),137.41810185900118
2022,Vissec,Locataire du parc privé (locataire hors logement HLM loué vide),5.07462686567165
2022,Montagnac,Locataire du parc privé (locataire hors logement HLM loué vide),19.6461138545576
2022,Saint-Paul-les-Fonts,Locataire du parc privé (locataire hors logement HLM loué vide),96.88861244850622
2022,Rodilhan,Locataire du parc privé (locataire hors logement HLM loué vide),371.538443515621
2022,Abeilhan,Locataire du parc privé (locataire hors logement HLM loué vide),140.3776348639633
2022,Adissan,Locataire du parc privé (locataire hors logement HLM loué vide),118.0158838680007
2022,Agde,Locataire du parc privé (locataire hors logement HLM loué vide),5394.5158020322
2022,Agel,Locataire du parc privé (locataire hors logement HLM loué vide),20.4995291558362
2022,Agonès,Locataire du parc privé (locataire hors logement HLM loué vide),19.02443634568024
2022,Aigne,Locataire du parc privé (locataire hors logement HLM loué vide),19.3820123098181
2022,Aigues-Vives,Locataire du parc privé (locataire hors logement HLM loué vide),36.6559341263459
2022,Les Aires,Locataire du parc privé (locataire hors logement HLM loué vide),75.977074298302
2022,Alignan-du-Vent,Locataire du parc privé (locataire hors logement HLM loué vide),147.9628731236088
2022,Aniane,Locataire du parc privé (locataire hors logement HLM loué vide),411.00693813309215
2022,Arboras,Locataire du parc privé (locataire hors logement HLM loué vide),22.4864864864865
2022,Argelliers,Locataire du parc privé (locataire hors logement HLM loué vide),73.4585828258343
2022,Aspiran,Locataire du parc privé (locataire hors logement HLM loué vide),151.0
2022,Assas,Locataire du parc privé (locataire hors logement HLM loué vide),107.052302012407
2022,Assignan,Locataire du parc privé (locataire hors logement HLM loué vide),24.1379310344827
2022,Aumelas,Locataire du parc privé (locataire hors logement HLM loué vide),55.29040023758279
2022,Aumes,Locataire du parc privé (locataire hors logement HLM loué vide),38.910822620892944
2022,Autignac,Locataire du parc privé (locataire hors logement HLM loué vide),76.965030607368
2022,Avène,Locataire du parc privé (locataire hors logement HLM loué vide),36.0
2022,Azillanet,Locataire du parc privé (locataire hors logement HLM loué vide),45.92067937875154
2022,Babeau-Bouldoux,Locataire du parc privé (locataire hors logement HLM loué vide),21.0
2022,Baillargues,Locataire du parc privé (locataire hors logement HLM loué vide),999.199014798508
2022,Balaruc-les-Bains,Locataire du parc privé (locataire hors logement HLM loué vide),657.9648449412041
2022,Balaruc-le-Vieux,Locataire du parc privé (locataire hors logement HLM loué vide),211.0
2022,Bassan,Locataire du parc privé (locataire hors logement HLM loué vide),255.0
2022,Beaufort,Locataire du parc privé (locataire hors logement HLM loué vide),30.0
2022,Beaulieu,Locataire du parc privé (locataire hors logement HLM loué vide),144.5968567038064
2022,Bédarieux,Locataire du parc privé (locataire hors logement HLM loué vide),1142.0
2022,Bélarga,Locataire du parc privé (locataire hors logement HLM loué vide),52.0
2022,Berlou,Locataire du parc privé (locataire hors logement HLM loué vide),29.4597156398104
2022,Bessan,Locataire du parc privé (locataire hors logement HLM loué vide),599.887369532327
2022,Béziers,Locataire du parc privé (locataire hors logement HLM loué vide),16447.711082675298
2022,Boisseron,Locataire du parc privé (locataire hors logement HLM loué vide),173.71919537716977
2022,Boisset,Locataire du parc privé (locataire hors logement HLM loué vide),3.64444444444444
2022,La Boissière,Locataire du parc privé (locataire hors logement HLM loué vide),72.1281157303645
2022,Le Bosc,Locataire du parc privé (locataire hors logement HLM loué vide),144.397361384013
2022,Boujan-sur-Libron,Locataire du parc privé (locataire hors logement HLM loué vide),535.870791427091
2022,Le Bousquet-d'Orb,Locataire du parc privé (locataire hors logement HLM loué vide),211.311007797788
2022,Bouzigues,Locataire du parc privé (locataire hors logement HLM loué vide),175.102314489752
2022,Brenas,Locataire du parc privé (locataire hors logement HLM loué vide),7.86206896551724
2022,Brignac,Locataire du parc privé (locataire hors logement HLM loué vide),58.958680458570704
2022,Brissac,Locataire du parc privé (locataire hors logement HLM loué vide),59.4788054727074
2022,Buzignargues,Locataire du parc privé (locataire hors logement HLM loué vide),26.700945803894214
2022,Cabrerolles,Locataire du parc privé (locataire hors logement HLM loué vide),40.2989574622386
2022,Cabrières,Locataire du parc privé (locataire hors logement HLM loué vide),70.7095888214498
2022,Cambon-et-Salvergues,Locataire du parc privé (locataire hors logement HLM loué vide),5.20408163265305
2022,Campagnan,Locataire du parc privé (locataire hors logement HLM loué vide),38.7989757145476
2022,Campagne,Locataire du parc privé (locataire hors logement HLM loué vide),30.030832158496
2022,Camplong,Locataire du parc privé (locataire hors logement HLM loué vide),25.0452557726676
2022,Candillargues,Locataire du parc privé (locataire hors logement HLM loué vide),160.3131111653203
2022,Canet,Locataire du parc privé (locataire hors logement HLM loué vide),289.0
2022,Capestang,Locataire du parc privé (locataire hors logement HLM loué vide),404.3778035230055
2022,Carlencas-et-Levas,Locataire du parc privé (locataire hors logement HLM loué vide),8.363636363636399
2022,Cassagnoles,Locataire du parc privé (locataire hors logement HLM loué vide),12.8818181818182
2022,Castanet-le-Haut,Locataire du parc privé (locataire hors logement HLM loué vide),21.43407230116256
2022,Castelnau-de-Guers,Locataire du parc privé (locataire hors logement HLM loué vide),123.0
2022,Castelnau-le-Lez,Locataire du parc privé (locataire hors logement HLM loué vide),5313.09985417057
2022,Castries,Locataire du parc privé (locataire hors logement HLM loué vide),694.59288344063
2022,La Caunette,Locataire du parc privé (locataire hors logement HLM loué vide),35.193935787719724
2022,Causse-de-la-Selle,Locataire du parc privé (locataire hors logement HLM loué vide),30.0
2022,Causses-et-Veyran,Locataire du parc privé (locataire hors logement HLM loué vide),61.4271820601436
2022,Caussiniojouls,Locataire du parc privé (locataire hors logement HLM loué vide),16.5789473684211
2022,Caux,Locataire du parc privé (locataire hors logement HLM loué vide),305.0
2022,Le Caylar,Locataire du parc privé (locataire hors logement HLM loué vide),55.8030505449301
2022,Cazedarnes,Locataire du parc privé (locataire hors logement HLM loué vide),41.91644675117792
2022,Cazevieille,Locataire du parc privé (locataire hors logement HLM loué vide),12.8869565217391
2022,Cazilhac,Locataire du parc privé (locataire hors logement HLM loué vide),167.824519882583
2022,Cazouls-d'Hérault,Locataire du parc privé (locataire hors logement HLM loué vide),54.1448394487627
2022,Cazouls-lès-Béziers,Locataire du parc privé (locataire hors logement HLM loué vide),570.1883266103019
2022,Cébazan,Locataire du parc privé (locataire hors logement HLM loué vide),23.157311323929783
2022,Ceilhes-et-Rocozels,Locataire du parc privé (locataire hors logement HLM loué vide),36.0
2022,Celles,Locataire du parc privé (locataire hors logement HLM loué vide),2.777777777777774
2022,Cers,Locataire du parc privé (locataire hors logement HLM loué vide),243.32264404318303
2022,Cessenon-sur-Orb,Locataire du parc privé (locataire hors logement HLM loué vide),229.36650584191776
2022,Cesseras,Locataire du parc privé (locataire hors logement HLM loué vide),51.53222635688783
2022,Ceyras,Locataire du parc privé (locataire hors logement HLM loué vide),104.4989712917723
2022,Clapiers,Locataire du parc privé (locataire hors logement HLM loué vide),480.0
2022,Claret,Locataire du parc privé (locataire hors logement HLM loué vide),136.3920666240252
2022,Clermont-l'Hérault,Locataire du parc privé (locataire hors logement HLM loué vide),1487.012064270572
2022,Colombières-sur-Orb,Locataire du parc privé (locataire hors logement HLM loué vide),47.5253243768164
2022,Colombiers,Locataire du parc privé (locataire hors logement HLM loué vide),302.729901265816
2022,Combaillaux,Locataire du parc privé (locataire hors logement HLM loué vide),137.6367630038132
2022,Combes,Locataire du parc privé (locataire hors logement HLM loué vide),40.9206801936039
2022,Corneilhan,Locataire du parc privé (locataire hors logement HLM loué vide),139.0
2022,Coulobres,Locataire du parc privé (locataire hors logement HLM loué vide),23.0
2022,Courniou,Locataire du parc privé (locataire hors logement HLM loué vide),54.41394718340101
2022,Cournonsec,Locataire du parc privé (locataire hors logement HLM loué vide),225.029528862426
2022,Cournonterral,Locataire du parc privé (locataire hors logement HLM loué vide),627.1706404203741
2022,Creissan,Locataire du parc privé (locataire hors logement HLM loué vide),131.6312663194125
2022,Le Crès,Locataire du parc privé (locataire hors logement HLM loué vide),871.1033218961331
2022,Le Cros,Locataire du parc privé (locataire hors logement HLM loué vide),7.12499999999998
2022,Cruzy,Locataire du parc privé (locataire hors logement HLM loué vide),91.6599722246709
2022,Espondeilhan,Locataire du parc privé (locataire hors logement HLM loué vide),105.29298939869638
2022,Fabrègues,Locataire du parc privé (locataire hors logement HLM loué vide),771.0
2022,Faugères,Locataire du parc privé (locataire hors logement HLM loué vide),40.67011362227931
2022,Félines-Minervois,Locataire du parc privé (locataire hors logement HLM loué vide),35.0
2022,Ferrals-les-Montagnes,Locataire du parc privé (locataire hors logement HLM loué vide),12.4901960784314
2022,Ferrières-les-Verreries,Locataire du parc privé (locataire hors logement HLM loué vide),3.91489361702128
2022,Ferrières-Poussarou,Locataire du parc privé (locataire hors logement HLM loué vide),2.71621621621622
2022,Florensac,Locataire du parc privé (locataire hors logement HLM loué vide),445.593188540676
2022,Fontanès,Locataire du parc privé (locataire hors logement HLM loué vide),25.7573526231324
2022,Fontès,Locataire du parc privé (locataire hors logement HLM loué vide),132.8525827500992
2022,Fos,Locataire du parc privé (locataire hors logement HLM loué vide),9.35714285714286
2022,Fouzilhon,Locataire du parc privé (locataire hors logement HLM loué vide),15.0
2022,Fozières,Locataire du parc privé (locataire hors logement HLM loué vide),16.6021505376344
2022,Fraisse-sur-Agout,Locataire du parc privé (locataire hors logement HLM loué vide),29.83803503815856
2022,Frontignan,Locataire du parc privé (locataire hors logement HLM loué vide),2459.2449230597103
2022,Gabian,Locataire du parc privé (locataire hors logement HLM loué vide),59.6479675423464
2022,Galargues,Locataire du parc privé (locataire hors logement HLM loué vide),70.343256003419
